timestamp,machine_id,algo,approach,n,nprocs,nthreads,repetitions,time_sec,time_min,time_max,time_mean,gflops_gemm_eq,passed,speedup_vs_naive,note
2025-12-12T13:52:58Z,kiet,naive,hybrid,128,2,4,1,0.000580,0.000580,0.000580,0.000580,7.2279,true,0.0000,report sweep
2025-12-12T13:52:58Z,kiet,naive,hybrid,256,2,4,1,0.005320,0.005320,0.005320,0.005320,6.3076,true,0.0000,report sweep
2025-12-12T13:52:59Z,kiet,naive,hybrid,512,2,4,1,0.060519,0.060519,0.060519,0.060519,4.4355,true,0.0000,report sweep
2025-12-12T13:53:01Z,kiet,naive,hybrid,1024,2,4,1,0.519495,0.519495,0.519495,0.519495,4.1338,true,0.0000,report sweep
2025-12-12T13:54:28Z,kiet,naive,hybrid,2048,2,4,1,17.648955,17.648955,17.648955,17.648955,0.9734,true,0.0000,report sweep
2025-12-12T13:54:28Z,kiet,strassen,hybrid,128,2,4,1,0.000919,0.000919,0.000919,0.000919,4.5642,true,0.0000,report sweep
2025-12-12T13:54:28Z,kiet,strassen,hybrid,256,2,4,1,0.005775,0.005775,0.005775,0.005775,5.8106,true,0.0000,report sweep
2025-12-12T13:54:28Z,kiet,strassen,hybrid,512,2,4,1,0.041357,0.041357,0.041357,0.041357,6.4908,true,0.0000,report sweep
2025-12-12T13:54:30Z,kiet,strassen,hybrid,1024,2,4,1,0.277244,0.277244,0.277244,0.277244,7.7458,true,0.0000,report sweep
2025-12-12T13:55:09Z,kiet,strassen,hybrid,2048,2,4,1,1.939355,1.939355,1.939355,1.939355,8.8585,true,0.0000,report sweep
2025-12-12T13:55:09Z,kiet,proposed,hybrid,128,2,4,1,0.000456,0.000456,0.000456,0.000456,9.2022,true,0.0000,report sweep
2025-12-12T13:55:09Z,kiet,proposed,hybrid,256,2,4,1,0.004000,0.004000,0.004000,0.004000,8.3893,true,0.0000,report sweep
2025-12-12T13:55:09Z,kiet,proposed,hybrid,512,2,4,1,0.030107,0.030107,0.030107,0.030107,8.9161,true,0.0000,report sweep
2025-12-12T13:55:11Z,kiet,proposed,hybrid,1024,2,4,1,0.231568,0.231568,0.231568,0.231568,9.2737,true,0.0000,report sweep
2025-12-12T13:55:54Z,kiet,proposed,hybrid,2048,2,4,1,1.796997,1.796997,1.796997,1.796997,9.5603,true,0.0000,report sweep
2025-12-12T13:55:54Z,kiet,naive,hybrid,128,4,2,1,0.000474,0.000474,0.000474,0.000474,8.8541,true,0.0000,report sweep
2025-12-12T13:55:54Z,kiet,naive,hybrid,256,4,2,1,0.001979,0.001979,0.001979,0.001979,16.9562,true,0.0000,report sweep
2025-12-12T13:55:54Z,kiet,naive,hybrid,512,4,2,1,0.020916,0.020916,0.020916,0.020916,12.8341,true,0.0000,report sweep
2025-12-12T13:55:56Z,kiet,naive,hybrid,1024,4,2,1,0.209446,0.209446,0.209446,0.209446,10.2532,true,0.0000,report sweep
2025-12-12T13:56:51Z,kiet,naive,hybrid,2048,4,2,1,6.343147,6.343147,6.343147,6.343147,2.7084,true,0.0000,report sweep
2025-12-12T13:56:51Z,kiet,strassen,hybrid,128,4,2,1,0.001007,0.001007,0.001007,0.001007,4.1651,true,0.0000,report sweep
2025-12-12T13:56:51Z,kiet,strassen,hybrid,256,4,2,1,0.004350,0.004350,0.004350,0.004350,7.7134,true,0.0000,report sweep
2025-12-12T13:56:52Z,kiet,strassen,hybrid,512,4,2,1,0.027369,0.027369,0.027369,0.027369,9.8080,true,0.0000,report sweep
2025-12-12T13:56:53Z,kiet,strassen,hybrid,1024,4,2,1,0.188611,0.188611,0.188611,0.188611,11.3858,true,0.0000,report sweep
2025-12-12T13:57:33Z,kiet,strassen,hybrid,2048,4,2,1,1.253451,1.253451,1.253451,1.253451,13.7061,true,0.0000,report sweep
2025-12-12T13:57:33Z,kiet,proposed,hybrid,128,4,2,1,0.000303,0.000303,0.000303,0.000303,13.8616,true,0.0000,report sweep
2025-12-12T13:57:33Z,kiet,proposed,hybrid,256,4,2,1,0.001815,0.001815,0.001815,0.001815,18.4868,true,0.0000,report sweep
2025-12-12T13:57:33Z,kiet,proposed,hybrid,512,4,2,1,0.011013,0.011013,0.011013,0.011013,24.3744,true,0.0000,report sweep
2025-12-12T13:57:35Z,kiet,proposed,hybrid,1024,4,2,1,0.077454,0.077454,0.077454,0.077454,27.7261,true,0.0000,report sweep
2025-12-12T13:58:14Z,kiet,proposed,hybrid,2048,4,2,1,0.550266,0.550266,0.550266,0.550266,31.2210,true,0.0000,report sweep
2025-12-12T13:58:14Z,kiet,naive,hybrid,128,8,1,1,0.000238,0.000238,0.000238,0.000238,17.6540,true,0.0000,report sweep
2025-12-12T13:58:14Z,kiet,naive,hybrid,256,8,1,1,0.001852,0.001852,0.001852,0.001852,18.1211,true,0.0000,report sweep
2025-12-12T13:58:14Z,kiet,naive,hybrid,512,8,1,1,0.023109,0.023109,0.023109,0.023109,11.6159,true,0.0000,report sweep
2025-12-12T13:58:16Z,kiet,naive,hybrid,1024,8,1,1,0.259519,0.259519,0.259519,0.259519,8.2749,true,0.0000,report sweep
2025-12-12T13:59:16Z,kiet,naive,hybrid,2048,8,1,1,6.275499,6.275499,6.275499,6.275499,2.7376,true,0.0000,report sweep
2025-12-12T13:59:16Z,kiet,strassen,hybrid,128,8,1,1,0.001045,0.001045,0.001045,0.001045,4.0146,true,0.0000,report sweep
2025-12-12T13:59:16Z,kiet,strassen,hybrid,256,8,1,1,0.006904,0.006904,0.006904,0.006904,4.8602,true,0.0000,report sweep
2025-12-12T13:59:16Z,kiet,strassen,hybrid,512,8,1,1,0.046582,0.046582,0.046582,0.046582,5.7626,true,0.0000,report sweep
